video_name,tag
CASES_00317_lips-relative_padding.txt,cases
CASES_00318_lips-relative_padding.txt,cases
CASES_00319_lips-relative_padding.txt,cases
CASES_00320_lips-relative_padding.txt,cases
CASES_00321_lips-relative_padding.txt,cases
CASES_00322_lips-relative_padding.txt,cases
CASES_00323_lips-relative_padding.txt,cases
CASES_00324_lips-relative_padding.txt,cases
CASES_00325_lips-relative_padding.txt,cases
CASES_00326_lips-relative_padding.txt,cases
CASES_00327_lips-relative_padding.txt,cases
CASES_00328_lips-relative_padding.txt,cases
CASES_00329_lips-relative_padding.txt,cases
CASES_00330_lips-relative_padding.txt,cases
CASES_00331_lips-relative_padding.txt,cases
CASES_00332_lips-relative_padding.txt,cases
CASES_00333_lips-relative_padding.txt,cases
CASES_00334_lips-relative_padding.txt,cases
CASES_00335_lips-relative_padding.txt,cases
CASES_00336_lips-relative_padding.txt,cases
CASES_00337_lips-relative_padding.txt,cases
CASES_00338_lips-relative_padding.txt,cases
CASES_00339_lips-relative_padding.txt,cases
CASES_00340_lips-relative_padding.txt,cases
CASES_00341_lips-relative_padding.txt,cases
CASES_00342_lips-relative_padding.txt,cases
CASES_00343_lips-relative_padding.txt,cases
CASES_00344_lips-relative_padding.txt,cases
CASES_00345_lips-relative_padding.txt,cases
CASES_00346_lips-relative_padding.txt,cases
CASES_00347_lips-relative_padding.txt,cases
CASES_00348_lips-relative_padding.txt,cases
CASES_00349_lips-relative_padding.txt,cases
CASES_00350_lips-relative_padding.txt,cases
CASES_00351_lips-relative_padding.txt,cases
CASES_00352_lips-relative_padding.txt,cases
CASES_00353_lips-relative_padding.txt,cases
CASES_00354_lips-relative_padding.txt,cases
CASES_00355_lips-relative_padding.txt,cases
CASES_00356_lips-relative_padding.txt,cases
CASES_00357_lips-relative_padding.txt,cases
CASES_00358_lips-relative_padding.txt,cases
CASES_00359_lips-relative_padding.txt,cases
CASES_00360_lips-relative_padding.txt,cases
CASES_00361_lips-relative_padding.txt,cases
CASES_00362_lips-relative_padding.txt,cases
CASES_00363_lips-relative_padding.txt,cases
CASES_00364_lips-relative_padding.txt,cases
CASES_00365_lips-relative_padding.txt,cases
CASES_00366_lips-relative_padding.txt,cases
CASES_00367_lips-relative_padding.txt,cases
CASES_00368_lips-relative_padding.txt,cases
CASES_00369_lips-relative_padding.txt,cases
CASES_00370_lips-relative_padding.txt,cases
CASES_00371_lips-relative_padding.txt,cases
CASES_00372_lips-relative_padding.txt,cases
CASES_00373_lips-relative_padding.txt,cases
CASES_00374_lips-relative_padding.txt,cases
CASES_00375_lips-relative_padding.txt,cases
CASES_00376_lips-relative_padding.txt,cases
CASES_00377_lips-relative_padding.txt,cases
CASES_00378_lips-relative_padding.txt,cases
CASES_00379_lips-relative_padding.txt,cases
CASES_00380_lips-relative_padding.txt,cases
CASES_00381_lips-relative_padding.txt,cases
CASES_00382_lips-relative_padding.txt,cases
CASES_00383_lips-relative_padding.txt,cases
CASES_00384_lips-relative_padding.txt,cases
CASES_00385_lips-relative_padding.txt,cases
CASES_00386_lips-relative_padding.txt,cases
CASES_00387_lips-relative_padding.txt,cases
CASES_00388_lips-relative_padding.txt,cases
CASES_00389_lips-relative_padding.txt,cases
CASES_00390_lips-relative_padding.txt,cases
CASES_00391_lips-relative_padding.txt,cases
CASES_00392_lips-relative_padding.txt,cases
CASES_00393_lips-relative_padding.txt,cases
CASES_00394_lips-relative_padding.txt,cases
CASES_00395_lips-relative_padding.txt,cases
CASES_00396_lips-relative_padding.txt,cases
CASES_00397_lips-relative_padding.txt,cases
CASES_00398_lips-relative_padding.txt,cases
CASES_00399_lips-relative_padding.txt,cases
CASES_00400_lips-relative_padding.txt,cases
CASES_00401_lips-relative_padding.txt,cases
CASES_00402_lips-relative_padding.txt,cases
CASES_00403_lips-relative_padding.txt,cases
CASES_00404_lips-relative_padding.txt,cases
CASES_00405_lips-relative_padding.txt,cases
CASES_00406_lips-relative_padding.txt,cases
CASES_00407_lips-relative_padding.txt,cases
CASES_00408_lips-relative_padding.txt,cases
CASES_00409_lips-relative_padding.txt,cases
CASES_00410_lips-relative_padding.txt,cases
CASES_00411_lips-relative_padding.txt,cases
CASES_00412_lips-relative_padding.txt,cases
CASES_00413_lips-relative_padding.txt,cases
CASES_00414_lips-relative_padding.txt,cases
CASES_00415_lips-relative_padding.txt,cases
CASES_00416_lips-relative_padding.txt,cases
CASES_00417_lips-relative_padding.txt,cases
CASES_00418_lips-relative_padding.txt,cases
CASES_00419_lips-relative_padding.txt,cases
CASES_00420_lips-relative_padding.txt,cases
CASES_00421_lips-relative_padding.txt,cases
CASES_00422_lips-relative_padding.txt,cases
CASES_00423_lips-relative_padding.txt,cases
CASES_00424_lips-relative_padding.txt,cases
CASES_00425_lips-relative_padding.txt,cases
CASES_00426_lips-relative_padding.txt,cases
CASES_00427_lips-relative_padding.txt,cases
CASES_00428_lips-relative_padding.txt,cases
CASES_00429_lips-relative_padding.txt,cases
CASES_00430_lips-relative_padding.txt,cases
CASES_00431_lips-relative_padding.txt,cases
CASES_00432_lips-relative_padding.txt,cases
CASES_00433_lips-relative_padding.txt,cases
CASES_00434_lips-relative_padding.txt,cases
CASES_00435_lips-relative_padding.txt,cases
CASES_00436_lips-relative_padding.txt,cases
CASES_00437_lips-relative_padding.txt,cases
CASES_00438_lips-relative_padding.txt,cases
CASES_00439_lips-relative_padding.txt,cases
CASES_00440_lips-relative_padding.txt,cases
CASES_00441_lips-relative_padding.txt,cases
CASES_00442_lips-relative_padding.txt,cases
CASES_00443_lips-relative_padding.txt,cases
CASES_00444_lips-relative_padding.txt,cases
CASES_00445_lips-relative_padding.txt,cases
CASES_00446_lips-relative_padding.txt,cases
CASES_00447_lips-relative_padding.txt,cases
CASES_00448_lips-relative_padding.txt,cases
CASES_00449_lips-relative_padding.txt,cases
CASES_00450_lips-relative_padding.txt,cases
CASES_00451_lips-relative_padding.txt,cases
CASES_00452_lips-relative_padding.txt,cases
CASES_00453_lips-relative_padding.txt,cases
CASES_00454_lips-relative_padding.txt,cases
CASES_00455_lips-relative_padding.txt,cases
CASES_00456_lips-relative_padding.txt,cases
CASES_00457_lips-relative_padding.txt,cases
CASES_00458_lips-relative_padding.txt,cases
CASES_00459_lips-relative_padding.txt,cases
CASES_00460_lips-relative_padding.txt,cases
CASES_00461_lips-relative_padding.txt,cases
CASES_00462_lips-relative_padding.txt,cases
CASES_00463_lips-relative_padding.txt,cases
CASES_00464_lips-relative_padding.txt,cases
CASES_00465_lips-relative_padding.txt,cases
CASES_00466_lips-relative_padding.txt,cases
CASES_00467_lips-relative_padding.txt,cases
CASES_00468_lips-relative_padding.txt,cases
CASES_00469_lips-relative_padding.txt,cases
CASES_00470_lips-relative_padding.txt,cases
CASES_00471_lips-relative_padding.txt,cases
CASES_00472_lips-relative_padding.txt,cases
CASES_00473_lips-relative_padding.txt,cases
CASES_00474_lips-relative_padding.txt,cases
CASES_00475_lips-relative_padding.txt,cases
CASES_00476_lips-relative_padding.txt,cases
CASES_00477_lips-relative_padding.txt,cases
CASES_00478_lips-relative_padding.txt,cases
CASES_00479_lips-relative_padding.txt,cases
CASES_00480_lips-relative_padding.txt,cases
CASES_00481_lips-relative_padding.txt,cases
CASES_00482_lips-relative_padding.txt,cases
CASES_00483_lips-relative_padding.txt,cases
CASES_00484_lips-relative_padding.txt,cases
CASES_00485_lips-relative_padding.txt,cases
CASES_00486_lips-relative_padding.txt,cases
CASES_00487_lips-relative_padding.txt,cases
CASES_00488_lips-relative_padding.txt,cases
CASES_00489_lips-relative_padding.txt,cases
CASES_00490_lips-relative_padding.txt,cases
CASES_00491_lips-relative_padding.txt,cases
CASES_00492_lips-relative_padding.txt,cases
CASES_00493_lips-relative_padding.txt,cases
CASES_00494_lips-relative_padding.txt,cases
CASES_00495_lips-relative_padding.txt,cases
CASES_00496_lips-relative_padding.txt,cases
CASES_00497_lips-relative_padding.txt,cases
CASES_00498_lips-relative_padding.txt,cases
CASES_00499_lips-relative_padding.txt,cases
CASES_00500_lips-relative_padding.txt,cases
CASES_00501_lips-relative_padding.txt,cases
CASES_00502_lips-relative_padding.txt,cases
CASES_00503_lips-relative_padding.txt,cases
CASES_00504_lips-relative_padding.txt,cases
CASES_00505_lips-relative_padding.txt,cases
CASES_00506_lips-relative_padding.txt,cases
CASES_00507_lips-relative_padding.txt,cases
CASES_00508_lips-relative_padding.txt,cases
CASES_00509_lips-relative_padding.txt,cases
CASES_00510_lips-relative_padding.txt,cases
CASES_00511_lips-relative_padding.txt,cases
CASES_00512_lips-relative_padding.txt,cases
CASES_00513_lips-relative_padding.txt,cases
CASES_00514_lips-relative_padding.txt,cases
CASES_00515_lips-relative_padding.txt,cases
CASES_00516_lips-relative_padding.txt,cases
CASES_00517_lips-relative_padding.txt,cases
CASES_00518_lips-relative_padding.txt,cases
CASES_00519_lips-relative_padding.txt,cases
CASES_00520_lips-relative_padding.txt,cases
CASES_00521_lips-relative_padding.txt,cases
CASES_00522_lips-relative_padding.txt,cases
CASES_00523_lips-relative_padding.txt,cases
CASES_00524_lips-relative_padding.txt,cases
CASES_00525_lips-relative_padding.txt,cases
CASES_00526_lips-relative_padding.txt,cases
CASES_00527_lips-relative_padding.txt,cases
CASES_00528_lips-relative_padding.txt,cases
CASES_00529_lips-relative_padding.txt,cases
CASES_00530_lips-relative_padding.txt,cases
CASES_00531_lips-relative_padding.txt,cases
CASES_00532_lips-relative_padding.txt,cases
CASES_00533_lips-relative_padding.txt,cases
CASES_00534_lips-relative_padding.txt,cases
CASES_00535_lips-relative_padding.txt,cases
CASES_00536_lips-relative_padding.txt,cases
CASES_00537_lips-relative_padding.txt,cases
CASES_00538_lips-relative_padding.txt,cases
CASES_00539_lips-relative_padding.txt,cases
CASES_00540_lips-relative_padding.txt,cases
CASES_00541_lips-relative_padding.txt,cases
CASES_00542_lips-relative_padding.txt,cases
CASES_00543_lips-relative_padding.txt,cases
CASES_00544_lips-relative_padding.txt,cases
CASES_00545_lips-relative_padding.txt,cases
CASES_00546_lips-relative_padding.txt,cases
CASES_00547_lips-relative_padding.txt,cases
CASES_00548_lips-relative_padding.txt,cases
CASES_00549_lips-relative_padding.txt,cases
CASES_00550_lips-relative_padding.txt,cases
CASES_00551_lips-relative_padding.txt,cases
CASES_00552_lips-relative_padding.txt,cases
CASES_00553_lips-relative_padding.txt,cases
CASES_00554_lips-relative_padding.txt,cases
CASES_00555_lips-relative_padding.txt,cases
CASES_00556_lips-relative_padding.txt,cases
CASES_00557_lips-relative_padding.txt,cases
CASES_00558_lips-relative_padding.txt,cases
CASES_00559_lips-relative_padding.txt,cases
CASES_00560_lips-relative_padding.txt,cases
CASES_00561_lips-relative_padding.txt,cases
CASES_00562_lips-relative_padding.txt,cases
CASES_00563_lips-relative_padding.txt,cases
CASES_00564_lips-relative_padding.txt,cases
CASES_00565_lips-relative_padding.txt,cases
CASES_00566_lips-relative_padding.txt,cases
CASES_00567_lips-relative_padding.txt,cases
CASES_00568_lips-relative_padding.txt,cases
CASES_00569_lips-relative_padding.txt,cases
CASES_00570_lips-relative_padding.txt,cases
CASES_00571_lips-relative_padding.txt,cases
CASES_00572_lips-relative_padding.txt,cases
CASES_00573_lips-relative_padding.txt,cases
CASES_00574_lips-relative_padding.txt,cases
CASES_00575_lips-relative_padding.txt,cases
CASES_00576_lips-relative_padding.txt,cases
CASES_00577_lips-relative_padding.txt,cases
CASES_00578_lips-relative_padding.txt,cases
CASES_00579_lips-relative_padding.txt,cases
CASES_00580_lips-relative_padding.txt,cases
CASES_00581_lips-relative_padding.txt,cases
CASES_00582_lips-relative_padding.txt,cases
CASES_00583_lips-relative_padding.txt,cases
CASES_00584_lips-relative_padding.txt,cases
CASES_00585_lips-relative_padding.txt,cases
CASES_00586_lips-relative_padding.txt,cases
CASES_00587_lips-relative_padding.txt,cases
CASES_00588_lips-relative_padding.txt,cases
CASES_00589_lips-relative_padding.txt,cases
CASES_00590_lips-relative_padding.txt,cases
CASES_00591_lips-relative_padding.txt,cases
CASES_00592_lips-relative_padding.txt,cases
CASES_00593_lips-relative_padding.txt,cases
CASES_00594_lips-relative_padding.txt,cases
CASES_00595_lips-relative_padding.txt,cases
CASES_00596_lips-relative_padding.txt,cases
CASES_00597_lips-relative_padding.txt,cases
CASES_00598_lips-relative_padding.txt,cases
CASES_00599_lips-relative_padding.txt,cases
CASES_00600_lips-relative_padding.txt,cases
CASES_00601_lips-relative_padding.txt,cases
CASES_00602_lips-relative_padding.txt,cases
CASES_00603_lips-relative_padding.txt,cases
CASES_00604_lips-relative_padding.txt,cases
CASES_00605_lips-relative_padding.txt,cases
CASES_00606_lips-relative_padding.txt,cases
CASES_00607_lips-relative_padding.txt,cases
CASES_00608_lips-relative_padding.txt,cases
CASES_00609_lips-relative_padding.txt,cases
CASES_00610_lips-relative_padding.txt,cases
CASES_00611_lips-relative_padding.txt,cases
CASES_00612_lips-relative_padding.txt,cases
CASES_00613_lips-relative_padding.txt,cases
CASES_00614_lips-relative_padding.txt,cases
CASES_00615_lips-relative_padding.txt,cases
CASES_00616_lips-relative_padding.txt,cases
CASES_00617_lips-relative_padding.txt,cases
CASES_00618_lips-relative_padding.txt,cases
CASES_00619_lips-relative_padding.txt,cases
CASES_00620_lips-relative_padding.txt,cases
CASES_00621_lips-relative_padding.txt,cases
CASES_00622_lips-relative_padding.txt,cases
CASES_00623_lips-relative_padding.txt,cases
CASES_00624_lips-relative_padding.txt,cases
CASES_00625_lips-relative_padding.txt,cases
CASES_00626_lips-relative_padding.txt,cases
CASES_00627_lips-relative_padding.txt,cases
CASES_00628_lips-relative_padding.txt,cases
CASES_00629_lips-relative_padding.txt,cases
CASES_00630_lips-relative_padding.txt,cases
CASES_00631_lips-relative_padding.txt,cases
CASES_00632_lips-relative_padding.txt,cases
CASES_00633_lips-relative_padding.txt,cases
CASES_00634_lips-relative_padding.txt,cases
CASES_00635_lips-relative_padding.txt,cases
